trip_id,ts,lat,lng
T001161,1787672760000,12.911700,77.559600
T001161,1787672880000,12.910800,77.561500
T001161,1787673000000,12.914400,77.564900
T001161,1787673120000,12.912900,77.565100
T001161,1787673240000,12.915300,77.563000
T001161,1787673360000,12.914800,77.567700
T001161,1787673480000,12.914800,77.567100
T001161,1787673600000,12.916800,77.567900
T001161,1787673720000,12.918500,77.568900
T001161,1787673840000,12.920500,77.570800
T001161,1787673960000,12.922000,77.568700
T001161,1787674080000,12.919300,77.571800
T001162,1787182200000,12.904000,77.552100
T001162,1787182320000,12.902400,77.555600
T001162,1787182440000,12.905900,77.555900
T001162,1787182560000,12.904000,77.556400
T001162,1787182680000,12.908900,77.556800
T001162,1787182800000,12.908100,77.557700
T001162,1787182920000,12.908200,77.560800
T001162,1787183040000,12.907400,77.559900
T001162,1787183160000,12.912700,77.561700
T001162,1787183280000,12.911400,77.560800
T001162,1787183400000,12.914500,77.563700
T001162,1787183520000,12.914100,77.563300
T001162,1787183640000,12.914800,77.562900
T001162,1787183760000,12.917600,77.567200
T001162,1787183880000,12.917100,77.567100
T001162,1787184000000,12.915100,77.565200
T001162,1787184120000,12.918500,77.566700
T001162,1787184240000,12.920700,77.570800
T001162,1787184360000,12.920000,77.572000
T001162,1787184480000,12.920900,77.571100
T001163,1783272600000,12.904900,77.550300
T001163,1783272720000,12.901100,77.554000
T001163,1783272840000,12.905200,77.554000
T001163,1783272960000,12.903200,77.555400
T001163,1783273080000,12.906400,77.557400
T001163,1783273200000,12.905000,77.556700
T001163,1783273320000,12.906200,77.559500
T001163,1783273440000,12.911900,77.558400
T001163,1783273560000,12.909600,77.560300
T001163,1783273680000,12.912100,77.560300
T001163,1783273800000,12.913100,77.562700
T001163,1783273920000,12.912200,77.561400
T001163,1783274040000,12.913800,77.565000
T001163,1783274160000,12.917800,77.563700
T001163,1783274280000,12.914700,77.565400
T001163,1783274400000,12.917900,77.566400
T001163,1783274520000,12.919200,77.567100
T001163,1783274640000,12.919300,77.568700
T001163,1783274760000,12.921400,77.570200
T001163,1783274880000,12.920200,77.571400
T001164,1784820600000,12.904100,77.553400
T001164,1784820720000,12.905300,77.553200
T001164,1784820840000,12.904700,77.553800
T001164,1784820960000,12.907300,77.557800
T001164,1784821080000,12.905600,77.557600
T001164,1784821200000,12.909600,77.557000
T001164,1784821320000,12.908000,77.558400
T001164,1784821440000,12.907000,77.557900
T001164,1784821560000,12.910500,77.562600
T001164,1784821680000,12.911600,77.563300
T001164,1784821800000,12.912300,77.561800
T001164,1784821920000,12.912800,77.561500
T001164,1784822040000,12.916600,77.564600
T001164,1784822160000,12.914900,77.566800
T001164,1784822280000,12.915300,77.565300
T001164,1784822400000,12.919100,77.567300
T001164,1784822520000,12.919500,77.566500
T001164,1784822640000,12.918600,77.567500
T001164,1784822760000,12.919300,77.572300
T001164,1784822880000,12.920600,77.570300
T001165,1785292200000,12.901600,77.551200
T001165,1785292320000,12.905500,77.552500
T001165,1785292440000,12.905600,77.555700
T001165,1785292560000,12.907200,77.555400
T001165,1785292680000,12.905200,77.555700
T001165,1785292800000,12.906400,77.557000
T001165,1785292920000,12.909000,77.560100
T001165,1785293040000,12.911700,77.561700
T001165,1785293160000,12.910900,77.558300
T001165,1785293280000,12.911700,77.563500
T001165,1785293400000,12.914100,77.564300
T001165,1785293520000,12.913200,77.564100
T001165,1785293640000,12.915200,77.562600
T001165,1785293760000,12.917900,77.564600
T001165,1785293880000,12.914600,77.565700
T001165,1785294000000,12.915200,77.568600
T001165,1785294120000,12.919400,77.566700
T001165,1785294240000,12.917300,77.569300
T001165,1785294360000,12.920900,77.569700
T001165,1785294480000,12.923100,77.572500
T001166,1787931000000,12.903300,77.553800
T001166,1787931120000,12.903400,77.555700
T001166,1787931240000,12.903900,77.554000
T001166,1787931360000,12.906900,77.553000
T001166,1787931480000,12.904700,77.558900
T001166,1787931600000,12.905300,77.555100
T001166,1787931720000,12.909000,77.559500
T001166,1787931840000,12.908500,77.558600
T001166,1787931960000,12.910800,77.562400
T001166,1787932080000,12.912600,77.560200
T001166,1787932200000,12.914300,77.563300
T001166,1787932320000,12.914800,77.564000
T001166,1787932440000,12.912100,77.562000
T001166,1787932560000,12.914600,77.564200
T001166,1787932680000,12.916300,77.564500
T001166,1787932800000,12.917400,77.565600
T001166,1787932920000,12.920200,77.567700
T001166,1787933040000,12.917700,77.569200
T001166,1787933160000,12.921800,77.572000
T001166,1787933280000,12.923100,77.573600
T001167,1787355000000,12.903800,77.550500
T001167,1787355120000,12.905300,77.554600
T001167,1787355240000,12.905100,77.552900
T001167,1787355360000,12.904500,77.554800
T001167,1787355480000,12.906900,77.555600
T001167,1787355600000,12.906900,77.557300
T001167,1787355720000,12.910700,77.558200
T001167,1787355840000,12.910600,77.561500
T001167,1787355960000,12.912200,77.562400
T001167,1787356080000,12.913100,77.560200
T001167,1787356200000,12.914100,77.564900
T001167,1787356320000,12.911200,77.561600
T001167,1787356440000,12.912000,77.566200
T001167,1787356560000,12.917400,77.563300
T001167,1787356680000,12.915900,77.565500
T001167,1787356800000,12.915400,77.569000
T001167,1787356920000,12.918600,77.566900
T001167,1787357040000,12.918100,77.570900
T001167,1787357160000,12.921800,77.570100
T001167,1787357280000,12.919800,77.571000
T001168,1785843000000,12.903300,77.550400
T001168,1785843120000,12.905100,77.553500
T001168,1785843240000,12.902100,77.553900
T001168,1785843360000,12.907100,77.554500
T001168,1785843480000,12.907500,77.555600
T001168,1785843600000,12.905100,77.555100
T001168,1785843720000,12.909600,77.558900
T001168,1785843840000,12.909200,77.560100
T001168,1785843960000,12.908300,77.558300
T001168,1785844080000,12.909000,77.561400
T001168,1785844200000,12.914700,77.562800
T001168,1785844320000,12.913400,77.561700
T001168,1785844440000,12.914700,77.565900
T001168,1785844560000,12.914600,77.567500
T001168,1785844680000,12.916500,77.564600
T001168,1785844800000,12.918700,77.567100
T001168,1785844920000,12.916000,77.566400
T001168,1785845040000,12.921700,77.567600
T001168,1785845160000,12.921800,77.568000
T001168,1785845280000,12.920400,77.570800
T001169,1784979000000,12.900400,77.553400
T001169,1784979120000,12.904600,77.555900
T001169,1784979240000,12.906500,77.556700
T001169,1784979360000,12.905000,77.553800
T001169,1784979480000,12.907000,77.556600
T001169,1784979600000,12.909400,77.556400
T001169,1784979720000,12.906700,77.560400
T001169,1784979840000,12.909800,77.557600
T001169,1784979960000,12.908700,77.560000
T001169,1784980080000,12.911300,77.561800
T001169,1784980200000,12.912500,77.564800
T001169,1784980320000,12.915300,77.565300
T001169,1784980440000,12.915200,77.565700
T001169,1784980560000,12.915900,77.567300
T001169,1784980680000,12.917500,77.568100
T001169,1784980800000,12.917300,77.566900
T001169,1784980920000,12.918800,77.567700
T001169,1784981040000,12.917800,77.571500
T001169,1784981160000,12.921300,77.570800
T001169,1784981280000,12.923400,77.572400
T001170,1785000600000,12.900800,77.551900
T001170,1785000720000,12.905400,77.552800
T001170,1785000840000,12.904500,77.556600
T001170,1785000960000,12.906100,77.553400
T001170,1785001080000,12.906900,77.558200
T001170,1785001200000,12.907600,77.559400
T001170,1785001320000,12.908700,77.556000
T001170,1785001440000,12.909800,77.561200
T001170,1785001560000,12.908900,77.561000
T001170,1785001680000,12.911900,77.560900
T001170,1785001800000,12.912600,77.560500
T001170,1785001920000,12.911900,77.561900
T001170,1785002040000,12.912500,77.564400
T001170,1785002160000,12.914500,77.563700
T001170,1785002280000,12.915900,77.564000
T001170,1785002400000,12.917200,77.569000
T001170,1785002520000,12.916500,77.570200
T001170,1785002640000,12.919800,77.569200
T001170,1785002760000,12.919000,77.568800
T001170,1785002880000,12.920200,77.572900
T001171,1782235800000,12.900300,77.551200
T001171,1782235920000,12.902800,77.554700
T001171,1782236040000,12.906100,77.552700
T001171,1782236160000,12.904700,77.553400
T001171,1782236280000,12.908100,77.555300
T001171,1782236400000,12.909900,77.558000
T001171,1782236520000,12.908600,77.556700
T001171,1782236640000,12.907000,77.561800
T001171,1782236760000,12.910000,77.561200
T001171,1782236880000,12.910100,77.562500
T001171,1782237000000,12.914600,77.562800
T001171,1782237120000,12.913600,77.564000
T001171,1782237240000,12.912000,77.564700
T001171,1782237360000,12.916400,77.567200
T001171,1782237480000,12.918800,77.566700
T001171,1782237600000,12.919200,77.568200
T001171,1782237720000,12.918800,77.567200
T001171,1782237840000,12.919200,77.569800
T001171,1782237960000,12.920700,77.570600
T001171,1782238080000,12.919000,77.570000
T001172,1781955000000,12.903800,77.552200
T001172,1781955120000,12.904700,77.553200
T001172,1781955240000,12.903100,77.556000
T001172,1781955360000,12.907900,77.553500
T001172,1781955480000,12.906400,77.555100
T001172,1781955600000,12.905800,77.556400
T001172,1781955720000,12.910000,77.557700
T001172,1781955840000,12.907100,77.559200
T001172,1781955960000,12.908900,77.559500
T001172,1781956080000,12.911100,77.562300
T001172,1781956200000,12.913300,77.560900
T001172,1781956320000,12.914800,77.562800
T001172,1781956440000,12.914000,77.563600
T001172,1781956560000,12.917600,77.565800
T001172,1781956680000,12.915600,77.565700
T001172,1781956800000,12.919400,77.568700
T001172,1781956920000,12.917500,77.570500
T001172,1781957040000,12.921500,77.570000
T001172,1781957160000,12.918400,77.569100
T001172,1781957280000,12.922900,77.573400
T001173,1781220600000,12.901600,77.553900
T001173,1781220720000,12.901100,77.552200
T001173,1781220840000,12.904600,77.555900
T001173,1781220960000,12.906300,77.557300
T001173,1781221080000,12.904800,77.556200
T001173,1781221200000,12.909200,77.555900
T001173,1781221320000,12.908900,77.558800
T001173,1781221440000,12.907700,77.558900
T001173,1781221560000,12.908000,77.558900
T001173,1781221680000,12.910100,77.563600
T001173,1781221800000,12.913000,77.562800
T001173,1781221920000,12.911200,77.564200
T001173,1781222040000,12.916400,77.566600
T001173,1781222160000,12.916800,77.564700
T001173,1781222280000,12.915800,77.567300
T001173,1781222400000,12.915100,77.568200
T001173,1781222520000,12.917400,77.566000
T001173,1781222640000,12.918000,77.571200
T001173,1781222760000,12.921000,77.570900
T001173,1781222880000,12.920500,77.569800
T001174,1781371800000,12.902500,77.551000
T001174,1781371920000,12.901800,77.554200
T001174,1781372040000,12.906700,77.555200
T001174,1781372160000,12.906900,77.553200
T001174,1781372280000,12.904000,77.556100
T001174,1781372400000,12.906300,77.555400
T001174,1781372520000,12.907600,77.558900
T001174,1781372640000,12.911400,77.558900
T001174,1781372760000,12.909800,77.561500
T001174,1781372880000,12.911600,77.560100
T001174,1781373000000,12.910200,77.562900
T001174,1781373120000,12.912100,77.561600
T001174,1781373240000,12.912100,77.562900
T001174,1781373360000,12.913300,77.565200
T001174,1781373480000,12.916600,77.567200
T001174,1781373600000,12.916500,77.566300
T001174,1781373720000,12.918300,77.568300
T001174,1781373840000,12.918700,77.569300
T001174,1781373960000,12.920600,77.571700
T001174,1781374080000,12.919200,77.572400
T001175,1783899000000,12.904800,77.553500
T001175,1783899120000,12.905400,77.552900
T001175,1783899240000,12.906600,77.552000
T001175,1783899360000,12.903700,77.555200
T001175,1783899480000,12.904000,77.555200
T001175,1783899600000,12.907200,77.558400
T001175,1783899720000,12.910500,77.557500
T001175,1783899840000,12.907200,77.561000
T001175,1783899960000,12.908200,77.562900
T001175,1783900080000,12.911800,77.562100
T001175,1783900200000,12.912000,77.560200
T001175,1783900320000,12.915900,77.563700
T001175,1783900440000,12.916500,77.562900
T001175,1783900560000,12.914100,77.565000
T001175,1783900680000,12.916600,77.567200
T001175,1783900800000,12.917300,77.566000
T001175,1783900920000,12.917400,77.569100
T001175,1783901040000,12.920800,77.568200
T001175,1783901160000,12.919600,77.570600
T001175,1783901280000,12.920100,77.572200
T001176,1787819400000,12.903800,77.550900
T001176,1787819520000,12.905300,77.555600
T001176,1787819640000,12.904500,77.556800
T001176,1787819760000,12.906300,77.556700
T001176,1787819880000,12.908300,77.558200
T001176,1787820000000,12.909500,77.558300
T001176,1787820120000,12.906500,77.556100
T001176,1787820240000,12.907700,77.560800
T001176,1787820360000,12.910800,77.559900
T001176,1787820480000,12.913100,77.559700
T001176,1787820600000,12.911900,77.560800
T001176,1787820720000,12.914200,77.562400
T001176,1787820840000,12.914000,77.566400
T001176,1787820960000,12.917500,77.563000
T001176,1787821080000,12.917400,77.566200
T001176,1787821200000,12.919400,77.568700
T001176,1787821320000,12.920700,77.570200
T001176,1787821440000,12.918100,77.568600
T001176,1787821560000,12.918000,77.569200
T001176,1787821680000,12.919700,77.571800
T001177,1781317800000,12.900600,77.550300
T001177,1781317920000,12.905000,77.554800
T001177,1781318040000,12.906000,77.552000
T001177,1781318160000,12.905500,77.554400
T001177,1781318280000,12.907200,77.554300
T001177,1781318400000,12.905100,77.559700
T001177,1781318520000,12.907700,77.560000
T001177,1781318640000,12.908900,77.561600
T001177,1781318760000,12.911200,77.558800
T001177,1781318880000,12.912500,77.562300
T001177,1781319000000,12.912100,77.562100
T001177,1781319120000,12.915300,77.564200
T001177,1781319240000,12.913900,77.564600
T001177,1781319360000,12.915700,77.566200
T001177,1781319480000,12.914400,77.564300
T001177,1781319600000,12.917500,77.566100
T001177,1781319720000,12.917800,77.570500
T001177,1781319840000,12.918300,77.568200
T001177,1781319960000,12.920700,77.568700
T001177,1781320080000,12.920500,77.570600
T001178,1787365800000,12.904600,77.552800
T001178,1787365920000,12.901800,77.555200
T001178,1787366040000,12.905200,77.555800
T001178,1787366160000,12.907500,77.553100
T001178,1787366280000,12.906300,77.557500
T001178,1787366400000,12.906900,77.558000
T001178,1787366520000,12.908600,77.558300
T001178,1787366640000,12.909200,77.560900
T001178,1787366760000,12.908100,77.560400
T001178,1787366880000,12.910100,77.563300
T001178,1787367000000,12.912300,77.563300
T001178,1787367120000,12.914400,77.561700
T001178,1787367240000,12.913000,77.566100
T001178,1787367360000,12.913300,77.564000
T001178,1787367480000,12.914500,77.565900
T001178,1787367600000,12.916300,77.569200
T001178,1787367720000,12.918800,77.569900
T001178,1787367840000,12.920800,77.568200
T001178,1787367960000,12.922300,77.571400
T001178,1787368080000,12.923500,77.569400
T001179,1785983400000,12.903500,77.552300
T001179,1785983520000,12.901800,77.554500
T001179,1785983640000,12.904200,77.555300
T001179,1785983760000,12.903300,77.557700
T001179,1785983880000,12.907200,77.554200
T001179,1785984000000,12.908800,77.559400
T001179,1785984120000,12.910000,77.558200
T001179,1785985080000,12.915700,77.568800
T001179,1785985200000,12.916900,77.566100
T001179,1785985320000,12.920900,77.566000
T001179,1785985440000,12.921200,77.571100
T001179,1785985560000,12.920200,77.571700
T001179,1785985680000,12.919600,77.569800
T001180,1787333400000,12.900100,77.554200
T001180,1787333520000,12.901100,77.551800
T001180,1787333640000,12.902200,77.552400
T001180,1787333760000,12.904400,77.556300
T001180,1787333880000,12.906600,77.558100
T001180,1787334000000,12.907600,77.559500
T001180,1787334120000,12.906400,77.560600
T001180,1787334240000,12.911400,77.557800
T001180,1787334360000,12.909000,77.560100
T001180,1787334480000,12.912900,77.559000
T001180,1787334600000,12.914900,77.564500
T001180,1787334720000,12.915100,77.562300
T001180,1787334840000,12.916300,77.565300
T001180,1787334960000,12.917300,77.563500
T001180,1787335080000,12.916100,77.564200
T001180,1787335200000,12.916800,77.567100
T001180,1787335320000,12.918100,77.570800
T001180,1787335440000,12.917100,77.568000
T001180,1787335560000,12.921200,77.571300
T001180,1787335680000,12.922300,77.570400
T001181,1784709000000,12.904800,77.554400
T001181,1784709120000,12.905300,77.552900
T001181,1784709240000,12.905400,77.556600
T001181,1784709360000,12.906800,77.555700
T001181,1784709480000,12.907300,77.556200
T001181,1784709600000,12.909100,77.558900
T001181,1784709720000,12.908800,77.560800
T001181,1784709840000,12.910600,77.558200
T001181,1784709960000,12.911500,77.562700
T001181,1784710080000,12.913200,77.559000
T001181,1784710200000,12.912300,77.562500
T001181,1784710320000,12.915900,77.564600
T001181,1784710440000,12.914300,77.566000
T001181,1784710560000,12.913400,77.567600
T001181,1784710680000,12.918500,77.566900
T001181,1784710800000,12.918900,77.567300
T001181,1784710920000,12.917300,77.566400
T001181,1784711040000,12.921200,77.569500
T001181,1784711160000,12.922200,77.568600
T001181,1784711280000,12.920400,77.571100
T001182,1787009400000,12.903200,77.554400
T001182,1787009520000,12.902800,77.554800
T001182,1787009640000,12.902300,77.555900
T001182,1787009760000,12.905800,77.556700
T001182,1787009880000,12.904800,77.555300
T001182,1787010000000,12.908900,77.557800
T001182,1787010120000,12.906300,77.556700
T001182,1787011080000,12.918400,77.566900
T001182,1787011200000,12.918600,77.565700
T001182,1787011320000,12.917400,77.570800
T001182,1787011440000,12.918500,77.569300
T001182,1787011560000,12.918300,77.570200
T001182,1787011680000,12.919000,77.571900
T001183,1787128200000,12.902200,77.552200
T001183,1787128320000,12.904800,77.552300
T001183,1787128440000,12.902000,77.552600
T001183,1787128560000,12.904100,77.554500
T001183,1787128680000,12.905200,77.554700
T001183,1787128800000,12.908100,77.556400
T001183,1787128920000,12.910900,77.558500
T001183,1787129040000,12.908700,77.559300
T001183,1787129160000,12.912300,77.558800
T001183,1787129280000,12.913700,77.563700
T001183,1787129400000,12.913900,77.564700
T001183,1787129520000,12.912300,77.561000
T001183,1787129640000,12.913000,77.562400
T001183,1787129760000,12.913100,77.563100
T001183,1787129880000,12.915800,77.566900
T001183,1787130000000,12.917800,77.569100
T001183,1787130120000,12.916000,77.568200
T001183,1787130240000,12.921200,77.570500
T001183,1787130360000,12.918900,77.572000
T001183,1787130480000,12.920400,77.571500
T001184,1782754200000,12.903100,77.554800
T001184,1782754320000,12.904800,77.554800
T001184,1782754440000,12.906600,77.554800
T001184,1782754560000,12.904800,77.556600
T001184,1782754680000,12.906100,77.557700
T001184,1782754800000,12.906000,77.559000
T001184,1782754920000,12.909900,77.559000
T001184,1782755880000,12.915600,77.566500
T001184,1782756000000,12.915600,77.566600
T001184,1782756120000,12.916100,77.566300
T001184,1782756240000,12.920300,77.571000
T001184,1782756360000,12.919900,77.571400
T001184,1782756480000,12.923300,77.573600
T001185,1780907400000,12.902800,77.553800
T001185,1780907520000,12.901000,77.551400
T001185,1780907640000,12.905800,77.555300
T001185,1780907760000,12.907300,77.554200
T001185,1780907880000,12.905400,77.555700
T001185,1780908000000,12.905500,77.555600
T001185,1780908120000,12.906700,77.556000
T001185,1780908240000,12.908400,77.558600
T001185,1780908360000,12.911200,77.558400
T001185,1780908480000,12.910500,77.559500
T001185,1780908600000,12.914900,77.564300
T001185,1780908720000,12.914800,77.561700
T001185,1780908840000,12.916000,77.562100
T001185,1780908960000,12.916800,77.567100
T001185,1780909080000,12.914700,77.564600
T001185,1780909200000,12.919700,77.567500
T001185,1780909320000,12.920100,77.567700
T001185,1780909440000,12.917100,77.568400
T001185,1780909560000,12.918700,77.572100
T001185,1780909680000,12.923300,77.570100
T001186,1783438200000,12.902600,77.553200
T001186,1783438320000,12.904500,77.552900
T001186,1783438440000,12.906400,77.555100
T001186,1783438560000,12.906400,77.554500
T001186,1783438680000,12.908100,77.555700
T001186,1783438800000,12.905200,77.557500
T001186,1783438920000,12.910000,77.558200
T001186,1783439880000,12.915300,77.567100
T001186,1783440000000,12.918700,77.567800
T001186,1783440120000,12.920200,77.567800
T001186,1783440240000,12.919900,77.570400
T001186,1783440360000,12.920500,77.571800
T001186,1783440480000,12.922000,77.570400
T001187,1781663400000,12.900400,77.551000
T001187,1781663520000,12.903800,77.555800
T001187,1781663640000,12.906000,77.552700
T001187,1781663760000,12.903300,77.554000
T001187,1781663880000,12.906800,77.558100
T001187,1781664000000,12.909100,77.556200
T001187,1781664120000,12.906800,77.556200
T001187,1781665080000,12.917300,77.566900
T001187,1781665200000,12.916400,77.569400
T001187,1781665320000,12.917900,77.570100
T001187,1781665440000,12.921700,77.571200
T001187,1781665560000,12.921400,77.570900
T001187,1781665680000,12.919700,77.572700
T001188,1781145000000,12.903500,77.552100
T001188,1781145120000,12.902000,77.555800
T001188,1781145240000,12.905700,77.553700
T001188,1781145360000,12.903300,77.555800
T001188,1781145480000,12.908000,77.555800
T001188,1781145600000,12.908700,77.557200
T001188,1781145720000,12.907500,77.556000
T001188,1781145840000,12.911200,77.559000
T001188,1781145960000,12.908300,77.559300
T001188,1781146080000,12.910400,77.560700
T001188,1781146200000,12.912700,77.561400
T001188,1781146320000,12.911600,77.563600
T001188,1781146440000,12.915100,77.566500
T001188,1781146560000,12.913900,77.566900
T001188,1781146680000,12.914600,77.568100
T001188,1781146800000,12.919400,77.565500
T001188,1781146920000,12.918400,77.568200
T001188,1781147040000,12.919200,77.569500
T001188,1781147160000,12.922100,77.570800
T001188,1781147280000,12.921600,77.573400
T001189,1780799400000,12.901200,77.550800
T001189,1780799520000,12.904900,77.552500
T001189,1780799640000,12.904400,77.554500
T001189,1780799760000,12.906700,77.556800
T001189,1780799880000,12.905100,77.555000
T001189,1780800000000,12.905900,77.559100
T001189,1780800120000,12.908000,77.560500
T001189,1780801080000,12.914300,77.564800
T001189,1780801200000,12.917500,77.566500
T001189,1780801320000,12.919300,77.570700
T001189,1780801440000,12.919600,77.569000
T001189,1780801560000,12.919300,77.571000
T001189,1780801680000,12.919200,77.570700
T001190,1783618200000,12.901800,77.552200
T001190,1783618320000,12.902500,77.552400
T001190,1783618440000,12.905900,77.553200
T001190,1783618560000,12.903100,77.555400
T001190,1783618680000,12.908700,77.554500
T001190,1783618800000,12.907600,77.556800
T001190,1783618920000,12.910600,77.558700
T001190,1783619040000,12.908500,77.560600
T001190,1783619160000,12.910500,77.562700
T001190,1783619280000,12.909200,77.560200
T001190,1783619400000,12.910400,77.563600
T001190,1783619520000,12.912700,77.562900
T001190,1783619640000,12.912700,77.564000
T001190,1783619760000,12.917200,77.563400
T001190,1783619880000,12.915100,77.568800
T001190,1783620000000,12.918400,77.569000
T001190,1783620120000,12.918800,77.570600
T001190,1783620240000,12.917900,77.571800
T001190,1783620360000,12.919100,77.571900
T001190,1783620480000,12.922800,77.571500
T001191,1787074200000,12.901500,77.550600
T001191,1787074320000,12.903800,77.551400
T001191,1787074440000,12.903100,77.554000
T001191,1787074560000,12.905500,77.557500
T001191,1787074680000,12.904400,77.557400
T001191,1787074800000,12.907700,77.558200
T001191,1787074920000,12.906500,77.558100
T001191,1787075040000,12.909300,77.558800
T001191,1787075160000,12.910200,77.562600
T001191,1787075280000,12.912500,77.561800
T001191,1787075400000,12.913700,77.561700
T001191,1787075520000,12.914200,77.562400
T001191,1787075640000,12.915000,77.562100
T001191,1787075760000,12.916000,77.563200
T001191,1787075880000,12.916500,77.566900
T001191,1787076000000,12.916900,77.568100
T001191,1787076120000,12.919500,77.570800
T001191,1787076240000,12.917900,77.567000
T001191,1787076360000,12.919000,77.571700
T001191,1787076480000,12.922800,77.572000
T001192,1787905800000,12.901400,77.553400
T001192,1787905920000,12.901400,77.551400
T001192,1787906040000,12.902700,77.552600
T001192,1787906160000,12.907700,77.557300
T001192,1787906280000,12.906200,77.558100
T001192,1787906400000,12.907700,77.555300
T001192,1787906520000,12.910000,77.560800
T001192,1787906640000,12.911300,77.559600
T001192,1787906760000,12.912200,77.560500
T001192,1787906880000,12.912400,77.560700
T001192,1787907000000,12.912900,77.563700
T001192,1787907120000,12.912200,77.563000
T001192,1787907240000,12.913200,77.564200
T001192,1787907360000,12.913200,77.564800
T001192,1787907480000,12.915500,77.564000
T001192,1787907600000,12.918900,77.566400
T001192,1787907720000,12.919400,77.566500
T001192,1787907840000,12.918300,77.570500
T001192,1787907960000,12.920400,77.572200
T001192,1787908080000,12.920200,77.569000
T001193,1782700200000,12.903300,77.550600
T001193,1782700320000,12.904100,77.551900
T001193,1782700440000,12.906800,77.554800
T001193,1782700560000,12.905300,77.553100
T001193,1782700680000,12.908000,77.555500
T001193,1782700800000,12.907100,77.558300
T001193,1782700920000,12.906100,77.560300
T001193,1782701040000,12.908800,77.561700
T001193,1782701160000,12.909800,77.560100
T001193,1782701280000,12.910200,77.559100
T001193,1782701400000,12.911900,77.561100
T001193,1782701520000,12.914800,77.562900
T001193,1782701640000,12.913900,77.565200
T001193,1782701760000,12.915400,77.567100
T001193,1782701880000,12.916100,77.566000
T001193,1782702000000,12.917300,77.565300
T001193,1782702120000,12.920800,77.566200
T001193,1782702240000,12.920000,77.568600
T001193,1782702360000,12.919200,77.568800
T001193,1782702480000,12.920500,77.572500
T001194,1783164600000,12.902800,77.552700
T001194,1783164720000,12.902600,77.554500
T001194,1783164840000,12.902700,77.553300
T001194,1783164960000,12.903400,77.557000
T001194,1783165080000,12.905300,77.558900
T001194,1783165200000,12.909300,77.555500
T001194,1783165320000,12.908400,77.559700
T001194,1783165440000,12.909500,77.557400
T001194,1783165560000,12.911500,77.559700
T001194,1783165680000,12.913700,77.560200
T001194,1783165800000,12.913700,77.563600
T001194,1783165920000,12.912900,77.563800
T001194,1783166040000,12.913800,77.566100
T001194,1783166160000,12.917300,77.566300
T001194,1783166280000,12.918200,77.564900
T001194,1783166400000,12.918500,77.565400
T001194,1783166520000,12.919100,77.566400
T001194,1783166640000,12.921700,77.571500
T001194,1783166760000,12.920800,77.571400
T001194,1783166880000,12.920800,77.571900
T001195,1788165000000,12.902000,77.554300
T001195,1788165120000,12.904000,77.555200
T001195,1788165240000,12.906800,77.555700
T001195,1788165360000,12.906900,77.555800
T001195,1788165480000,12.904800,77.554800
T001195,1788165600000,12.909500,77.556400
T001195,1788165720000,12.908700,77.559300
T001195,1788165840000,12.910600,77.560800
T001195,1788165960000,12.912900,77.560500
T001195,1788166080000,12.910500,77.560600
T001195,1788166200000,12.913400,77.560700
T001195,1788166320000,12.911600,77.563100
T001195,1788166440000,12.914600,77.562000
T001195,1788166560000,12.916600,77.564400
T001195,1788166680000,12.916700,77.564700
T001195,1788166800000,12.918100,77.566400
T001195,1788166920000,12.920400,77.570200
T001195,1788167040000,12.918300,77.569200
T001195,1788167160000,12.921900,77.571000
T001195,1788167280000,12.921700,77.570800
T001196,1784633400000,12.904100,77.551600
T001196,1784633520000,12.905600,77.554700
T001196,1784633640000,12.903500,77.553100
T001196,1784633760000,12.904800,77.556100
T001196,1784633880000,12.908000,77.557100
T001196,1784634000000,12.906200,77.559600
T001196,1784634120000,12.907300,77.558800
T001196,1784634240000,12.908400,77.557200
T001196,1784634360000,12.908700,77.562000
T001196,1784634480000,12.909100,77.561400
T001196,1784634600000,12.910500,77.561300
T001196,1784634720000,12.912400,77.563300
T001196,1784634840000,12.915000,77.564400
T001196,1784634960000,12.915200,77.567100
T001196,1784635080000,12.916800,77.566600
T001196,1784635200000,12.915700,77.568200
T001196,1784635320000,12.916800,77.567200
T001196,1784635440000,12.920700,77.568300
T001196,1784635560000,12.919500,77.569100
T001196,1784635680000,12.919400,77.569200
T001197,1785745800000,12.903500,77.554300
T001197,1785745920000,12.902700,77.555500
T001197,1785746040000,12.906700,77.555400
T001197,1785746160000,12.904700,77.555800
T001197,1785746280000,12.908200,77.558200
T001197,1785746400000,12.909100,77.557200
T001197,1785746520000,12.908400,77.558600
T001197,1785746640000,12.910500,77.560100
T001197,1785746760000,12.910600,77.559300
T001197,1785746880000,12.912400,77.562100
T001197,1785747000000,12.910200,77.563200
T001197,1785747120000,12.914100,77.565300
T001197,1785747240000,12.913000,77.565700
T001197,1785747360000,12.915600,77.564200
T001197,1785747480000,12.915400,77.565500
T001197,1785747600000,12.917800,77.566400
T001197,1785747720000,12.917300,77.570900
T001197,1785747840000,12.919000,77.571800
T001197,1785747960000,12.918400,77.569400
T001197,1785748080000,12.919900,77.572600
T001198,1780885800000,12.904500,77.552100
T001198,1780885920000,12.903500,77.551600
T001198,1780886040000,12.904500,77.554300
T001198,1780886160000,12.904300,77.555900
T001198,1780886280000,12.908400,77.554600
T001198,1780886400000,12.909000,77.559200
T001198,1780886520000,12.910300,77.558800
T001198,1780886640000,12.910200,77.557300
T001198,1780886760000,12.911000,77.561800
